CanalID,Nome_Canal,Plataforma,Data_Criacao,Data_Alteracao,Usuario_Criacao,Usuario_Alteracao
1781,E-mail,SproutSocial,"2020-11-06 00:00:00","2025-02-02 00:00:00","Yuri Gomes","Rhiannon Figueiredo"
1782,RedesSociais,Drift,"2020-11-08 00:00:00","2025-01-08 00:00:00","Lawrence Bispo","Kathleen Das Chagas"
1783,E-mail,SproutSocial,"2022-04-07 00:00:00","2024-04-17 00:00:00","Keaton Franco","Octavia da Cruz"
1784,Telegram,HootSuite,"2022-09-15 00:00:00","2025-03-14 00:00:00","Declan de Lima","Melvin Silveira"
1785,E-mail,Freshdesk,"2024-03-26 00:00:00","2024-12-25 00:00:00","Melodie de Sousa","Owen Figueiredo"
1786,SMS,LiveChat,"2021-02-11 00:00:00","2024-05-05 00:00:00","Kristen Aguiar","Yen da Conceiçao"
1787,Telegram,Ticketing,"2022-11-24 00:00:00","2024-07-21 00:00:00","Guy Correa","Vladimir de Lourdes"
1788,App,Drift,"2021-07-23 00:00:00","2025-09-02 00:00:00","Dana Bispo","Yuri Inacio"
1789,Chatbot,Intercom,"2021-07-06 00:00:00","2025-04-18 00:00:00","Clio de Matos","Robin Bastos"
1790,RedesSociais,Drift,"2021-03-03 00:00:00","2024-06-05 00:00:00","Gavin Braz","Zephania Maia"
1791,E-mail,Intercom,"2024-06-10 00:00:00","2025-03-05 00:00:00","Debra Caetano","Barclay do Carmo"
1792,SMS,SproutSocial,"2022-11-27 00:00:00","2025-06-10 00:00:00","Brendan Pereira","Bert de Matos"
1793,E-mail,Freshdesk,"2020-08-12 00:00:00","2023-11-09 00:00:00","Merrill Faria","Jayme da Luz"
1794,E-mail,LiveChat,"2022-11-26 00:00:00","2023-10-14 00:00:00","Ashton Dias","Portia Cardoso"
1795,RedesSociais,LiveChat,"2021-03-15 00:00:00","2024-08-02 00:00:00","Gage Souza","Kennan de Abreu"
1796,Chat,Ticketing,"2024-05-17 00:00:00","2023-11-10 00:00:00","Nomlanga Aparecido","Orlando Feitosa"
1797,RedesSociais,Intercom,"2020-08-20 00:00:00","2025-04-08 00:00:00","Karly Castro","Hakeem Teodoro"
1798,Chat,HootSuite,"2020-01-12 00:00:00","2024-11-06 00:00:00","Venus Castro","Castor Domingues"
1799,Telegram,Freshdesk,"2022-04-28 00:00:00","2024-11-25 00:00:00","Cara Franca","Alec Figueiredo"
1800,Chatbot,Intercom,"2022-03-24 00:00:00","2024-07-07 00:00:00","Maris Matos","Kennedy Viana"
1801,Chatbot,Drift,"2023-06-11 00:00:00","2025-09-03 00:00:00","Zane Pinto","Beck dos Reis"
1802,Chat,Zendesk,"2021-11-01 00:00:00","2025-07-05 00:00:00","Laith Peixoto","Carol Neves"
1803,SMS,Freshdesk,"2024-08-03 00:00:00","2024-10-16 00:00:00","Olga de Morais","Barrett de Paula"
1804,Chat,Five9,"2024-01-22 00:00:00","2023-10-08 00:00:00","Colleen do Carmo","Quemby Nonato"
1805,RedesSociais,Intercom,"2024-03-10 00:00:00","2023-10-30 00:00:00","Carter de Moura","Dara de Castro"
1806,Telefone,Freshdesk,"2021-03-03 00:00:00","2025-01-08 00:00:00","Edan Torres","Ahmed Cordeiro"
1807,Telegram,Freshdesk,"2020-06-05 00:00:00","2024-01-01 00:00:00","Eve da Rosa","Cole Candido"
1808,Telegram,Five9,"2023-02-07 00:00:00","2025-05-18 00:00:00","Samuel Bezerra","Calista Cordeiro"
1809,SMS,HootSuite,"2022-09-11 00:00:00","2024-05-24 00:00:00","Hillary Torres","Gail Bezerra"
1810,Telefone,LiveChat,"2024-05-09 00:00:00","2024-11-07 00:00:00","Wallace Muniz","Logan Fonseca"
1811,E-mail,SalesforeceServiceNow,"2020-11-18 00:00:00","2025-03-13 00:00:00","Autumn Lemos","Risa Queiroz"
1812,Chat,HootSuite,"2021-11-03 00:00:00","2023-11-28 00:00:00","Ann Teixeira","Peter Bezerra"
1813,Chat,Ticketing,"2022-09-13 00:00:00","2024-03-30 00:00:00","Benjamin de Fatima","Athena Gonçalves"
1814,Telegram,Intercom,"2021-01-11 00:00:00","2024-10-28 00:00:00","Oliver Maciel","Georgia Das Neves"
1815,Chatbot,HootSuite,"2021-02-28 00:00:00","2025-09-16 00:00:00","Matthew de Sousa","Walker Das Neves"
1816,Chatbot,SproutSocial,"2020-07-30 00:00:00","2023-11-23 00:00:00","Malik de Melo","Wang Mariano"
1817,Telefone,HootSuite,"2024-05-18 00:00:00","2023-10-18 00:00:00","Alice Correia","Minerva Bezerra"
1818,Chat,Freshdesk,"2021-07-07 00:00:00","2024-08-08 00:00:00","Karyn Moreira","Lucy da Conceiçao"
1819,Telefone,Zendesk,"2023-07-12 00:00:00","2023-10-28 00:00:00","Stephen Henrique","Hollee de Carvalho"
1820,WhatsApp,Ticketing,"2022-11-03 00:00:00","2024-06-16 00:00:00","Berk Leal","Imani Cordeiro"
1821,RedesSociais,Drift,"2021-06-27 00:00:00","2023-10-22 00:00:00","Roth Franca","Craig de Campos"
1822,SMS,Intercom,"2024-02-10 00:00:00","2024-01-07 00:00:00","Britanney Araujo","Leo da Conceiçao"
1823,SMS,SalesforeceServiceNow,"2021-03-17 00:00:00","2024-11-18 00:00:00","Armand Guimaraes","Rosalyn Maciel"
1824,WhatsApp,SalesforeceServiceNow,"2021-07-21 00:00:00","2024-08-10 00:00:00","Kyle Nunes","Gil Cordeiro"
1825,SMS,Freshdesk,"2022-04-03 00:00:00","2024-09-23 00:00:00","Nita Dantas","Damian Trindade"
1826,Chat,Freshdesk,"2022-02-05 00:00:00","2023-09-29 00:00:00","Daryl Franco","Quinn Caetano"
1827,E-mail,Freshdesk,"2024-03-06 00:00:00","2025-07-08 00:00:00","Wyoming Duarte","Medge de Lima"
1828,Telegram,LiveChat,"2021-10-04 00:00:00","2025-08-09 00:00:00","Renee Teodoro","Mechelle de Morais"
1829,SMS,Drift,"2023-05-31 00:00:00","2025-08-31 00:00:00","Kirestin Felix","Colleen de Lourdes"
1830,E-mail,Ticketing,"2020-05-15 00:00:00","2024-09-04 00:00:00","Calvin Dantas","Geraldine Galdino"
1831,RedesSociais,Drift,"2024-03-05 00:00:00","2024-06-23 00:00:00","Ingrid de Oliveira","Martha Torres"
1832,SMS,Drift,"2022-01-20 00:00:00","2025-07-22 00:00:00","Ferris Leal","Ila Fernandes"
1833,App,Five9,"2020-10-23 00:00:00","2025-06-11 00:00:00","Keegan Miranda","Hayes Rosa"
1834,Telefone,SalesforeceServiceNow,"2021-08-05 00:00:00","2024-06-13 00:00:00","Judah Mariano","Henry Franco"
1835,SMS,Five9,"2021-01-28 00:00:00","2024-08-30 00:00:00","Sydnee Evangelista","Amir Bento"
1836,WhatsApp,SalesforeceServiceNow,"2022-11-08 00:00:00","2025-07-28 00:00:00","Kitra Matias","Stacy Martins"
1837,App,Drift,"2021-05-07 00:00:00","2025-01-10 00:00:00","Nola Lopes","Nomlanga Sampaio"
1838,Telefone,SproutSocial,"2021-08-20 00:00:00","2025-06-28 00:00:00","Pamela Neves","Hannah Duarte"
1839,SMS,Five9,"2022-03-14 00:00:00","2025-08-21 00:00:00","Tate Bezerra","Amber Azevedo"
1840,E-mail,Five9,"2023-10-15 00:00:00","2024-08-21 00:00:00","Dennis Amorim","Shelby Cordeiro"
1841,E-mail,Five9,"2021-05-07 00:00:00","2024-04-28 00:00:00","Wyatt da Rocha","Nash Queiroz"
1842,Chat,SalesforeceServiceNow,"2022-11-13 00:00:00","2023-12-03 00:00:00","Alexis Braz","Shelley de Barros"
1843,RedesSociais,HootSuite,"2022-10-11 00:00:00","2025-06-09 00:00:00","Shannon Rosa","Sydney Vieira"
1844,Telegram,Zendesk,"2022-12-18 00:00:00","2025-06-09 00:00:00","Dalton Paulino","Sybill Amorim"
1845,App,SalesforeceServiceNow,"2020-04-23 00:00:00","2024-05-01 00:00:00","Eve Feitosa","Hannah Fagundes"
1846,E-mail,Freshdesk,"2024-08-26 00:00:00","2024-08-11 00:00:00","Ashton Galdino","Kaye Guedes"
1847,Chat,SproutSocial,"2021-07-31 00:00:00","2025-06-20 00:00:00","Noelani Chaves","Wyatt de Abreu"
1848,Telegram,LiveChat,"2024-07-01 00:00:00","2024-10-20 00:00:00","Quentin Batista","Aidan Tavares"
1849,Telefone,LiveChat,"2023-11-10 00:00:00","2024-09-17 00:00:00","Keegan Bispo","Halee Candido"
1850,Telefone,SproutSocial,"2021-08-05 00:00:00","2025-04-22 00:00:00","Dante Borges","Hyacinth Cardoso"
1851,SMS,SproutSocial,"2021-02-12 00:00:00","2024-06-14 00:00:00","Stella de Souza","Alisa Aguiar"
1852,E-mail,Intercom,"2024-07-08 00:00:00","2025-09-25 00:00:00","Vernon Silva","Daniel da Luz"
1853,App,Five9,"2023-08-24 00:00:00","2024-01-13 00:00:00","Noelani Soares","Adam Inacio"
1854,Telegram,HootSuite,"2022-04-29 00:00:00","2024-04-15 00:00:00","Nell Lima","Cassady Braz"
1855,Telegram,Drift,"2022-05-04 00:00:00","2024-10-28 00:00:00","Shellie da Rocha","Belle Peixoto"
1856,WhatsApp,SalesforeceServiceNow,"2022-12-24 00:00:00","2024-07-20 00:00:00","Shay Freitas","Penelope de Azevedo"
1857,App,LiveChat,"2024-02-06 00:00:00","2025-03-17 00:00:00","Piper Bastos","Martha Simoes"
1858,SMS,Intercom,"2023-07-14 00:00:00","2024-10-05 00:00:00","Brett Tavares","Raja de Campos"
1859,Chat,Zendesk,"2020-12-11 00:00:00","2024-08-14 00:00:00","Kalia Messias","Malcolm de Lima"
1860,E-mail,Five9,"2022-01-05 00:00:00","2024-06-09 00:00:00","Kirsten Domingues","Anthony Campos"
1861,Telefone,Freshdesk,"2022-05-22 00:00:00","2025-03-23 00:00:00","Kevin Macedo","Audrey Guedes"
1862,SMS,LiveChat,"2020-07-01 00:00:00","2023-11-15 00:00:00","Emmanuel Viana","Colleen Barbosa"
1863,WhatsApp,HootSuite,"2022-03-17 00:00:00","2025-06-07 00:00:00","Amity Abreu","Julie Neves"
1864,Telegram,Freshdesk,"2024-07-18 00:00:00","2024-12-19 00:00:00","Demetrius Batista","Jasmine Trindade"
1865,E-mail,Ticketing,"2023-02-02 00:00:00","2023-11-16 00:00:00","Odysseus Medeiros","Oprah Garcia"
1866,E-mail,Freshdesk,"2021-08-03 00:00:00","2024-03-30 00:00:00","Moana Correia","Declan de Lima"
1867,Chatbot,Freshdesk,"2022-08-03 00:00:00","2025-07-13 00:00:00","Alexis Moura","Sawyer de Sousa"
1868,WhatsApp,Drift,"2021-05-10 00:00:00","2023-10-14 00:00:00","Jasper Barreto","Celeste de Azevedo"
1869,Chatbot,HootSuite,"2020-07-08 00:00:00","2025-03-12 00:00:00","Blythe do Nascimento","Dorian Peixoto"
1870,RedesSociais,SalesforeceServiceNow,"2022-02-27 00:00:00","2025-03-23 00:00:00","Liberty Miranda","Joan Moraes"
1871,Telefone,Freshdesk,"2023-10-25 00:00:00","2023-11-05 00:00:00","Stone Carneiro","Hilel Teixeira"
1872,RedesSociais,HootSuite,"2022-12-22 00:00:00","2025-06-11 00:00:00","Maryam Campos","Gabriel Moura"
1873,WhatsApp,SalesforeceServiceNow,"2020-09-22 00:00:00","2024-06-09 00:00:00","Herrod Sampaio","Paula Cavalcante"
1874,Chat,Five9,"2023-12-06 00:00:00","2024-10-02 00:00:00","Claudia Vasconcelos","Arsenio de Azevedo"
1875,Telegram,Drift,"2023-05-14 00:00:00","2024-09-02 00:00:00","Kelly Mendes","Kirsten Cunha"
1876,Telefone,Five9,"2024-02-16 00:00:00","2024-10-31 00:00:00","Ivan Leal","Lavinia Figueiredo"
1877,SMS,Intercom,"2021-10-29 00:00:00","2024-03-01 00:00:00","Nicole dos Anjos","Pandora Aguiar"
1878,Telefone,Freshdesk,"2024-06-12 00:00:00","2023-11-10 00:00:00","Cecilia de Freitas","Vanna Soares"
1879,Chat,SproutSocial,"2020-12-14 00:00:00","2024-03-23 00:00:00","Emerald Paulino","Odessa Rezende"
1880,RedesSociais,Five9,"2021-10-29 00:00:00","2025-04-06 00:00:00","Erin Das Chagas","Sonia Batista"
1881,App,SproutSocial,"2023-06-30 00:00:00","2024-08-17 00:00:00","Oleg Cruz","Keaton dos Santos"
1882,Telefone,SalesforeceServiceNow,"2020-08-27 00:00:00","2025-05-07 00:00:00","Xanthus Firmino","Nicholas da Rocha"
1883,Chatbot,LiveChat,"2021-06-24 00:00:00","2025-01-11 00:00:00","Dominique Das Dores","Kimberley Sántos"
1884,Telefone,Intercom,"2024-04-26 00:00:00","2023-12-29 00:00:00","Jenette Correia","MacKensie Freitas"
1885,Telefone,Freshdesk,"2022-03-27 00:00:00","2024-04-15 00:00:00","Warren Alves","Virginia Camargo"
1886,Telegram,Intercom,"2021-12-21 00:00:00","2024-03-27 00:00:00","Odysseus de Fatima","Sean de Melo"
1887,App,SalesforeceServiceNow,"2020-11-21 00:00:00","2025-05-13 00:00:00","Tucker Paulino","Bert Pereira"
1888,Chatbot,Drift,"2023-10-03 00:00:00","2025-02-18 00:00:00","Tara Cordeiro","Ethan Teodoro"
1889,RedesSociais,SproutSocial,"2021-05-15 00:00:00","2024-11-07 00:00:00","Ross Vieira","Ursula Souza"
1890,Telegram,SalesforeceServiceNow,"2022-06-04 00:00:00","2025-04-21 00:00:00","Walter Tavares","Fritz Monteiro"
1891,E-mail,Intercom,"2021-02-02 00:00:00","2025-09-21 00:00:00","Eugenia Diniz","Roary Paulino"
1892,Chat,Zendesk,"2021-11-17 00:00:00","2025-03-02 00:00:00","Cameron Lopes","Claire Vieira"
1893,Chatbot,Five9,"2022-04-06 00:00:00","2024-08-15 00:00:00","Todd Lemos","Isabelle Ferreira"
1894,Chatbot,Zendesk,"2021-06-24 00:00:00","2024-08-01 00:00:00","Blossom Trindade","Ivor Pacheco"
1895,E-mail,SalesforeceServiceNow,"2022-08-24 00:00:00","2023-11-15 00:00:00","Marny de Campos","Shelby Correia"
1896,App,Intercom,"2020-09-05 00:00:00","2023-12-28 00:00:00","Cherokee Bastos","Farrah Aparecido"
1897,Chatbot,Drift,"2024-03-25 00:00:00","2024-07-13 00:00:00","Marshall Camargo","Dolan de Brito"
1898,RedesSociais,HootSuite,"2023-05-22 00:00:00","2025-06-27 00:00:00","Janna Sousa","Jorden Carvalho"
1899,Telegram,LiveChat,"2020-08-14 00:00:00","2025-04-29 00:00:00","Yvette de Sousa","Idola Pinto"
1900,Telegram,Drift,"2020-05-11 00:00:00","2024-07-29 00:00:00","Kellie Braz","Burke Cordeiro"
1901,Chat,Intercom,"2022-01-13 00:00:00","2025-09-11 00:00:00","Melvin Moreira","Keely Lima"
1902,App,Intercom,"2020-04-30 00:00:00","2024-11-07 00:00:00","Fuller Ferraz","Carol Garcia"
1903,Telegram,Freshdesk,"2021-08-15 00:00:00","2023-11-04 00:00:00","Quemby Rodrigues","Steven de Andrade"
1904,E-mail,Ticketing,"2021-03-02 00:00:00","2025-09-19 00:00:00","Imogene Teles","Beck Magalhaes"
1905,E-mail,Zendesk,"2021-08-12 00:00:00","2024-06-10 00:00:00","Tanek Leite","Perry Pires"
1906,Chatbot,SalesforeceServiceNow,"2022-08-06 00:00:00","2024-11-21 00:00:00","Martha de Moraes","Levi de Morais"
1907,Chatbot,HootSuite,"2022-05-16 00:00:00","2023-10-12 00:00:00","Oren Cavalcante","Chester Diniz"
1908,Chatbot,LiveChat,"2020-01-21 00:00:00","2024-06-02 00:00:00","Charlotte de Sousa","Ronan Batista"
1909,E-mail,Zendesk,"2023-05-22 00:00:00","2024-01-13 00:00:00","Alfonso Santana","Tatum Teodoro"
1910,Telefone,SalesforeceServiceNow,"2024-01-23 00:00:00","2025-03-09 00:00:00","Marsden de Morais","Andrew Cruz"
1911,Telefone,Ticketing,"2022-03-25 00:00:00","2024-04-30 00:00:00","Nell Barreto","Plato Andrade"
1912,RedesSociais,Intercom,"2020-07-11 00:00:00","2023-10-13 00:00:00","Galena de Moraes","Dalton Moreira"
1913,Chatbot,Five9,"2022-05-12 00:00:00","2024-12-04 00:00:00","Oleg de Campos","Xandra Amaral"
1914,Telegram,SproutSocial,"2023-08-06 00:00:00","2024-12-30 00:00:00","Chadwick de Oliveira","Ali Queiroz"
1915,Chat,SalesforeceServiceNow,"2022-06-10 00:00:00","2024-09-17 00:00:00","Vera Vieira","Zachery Lemos"
1916,E-mail,Zendesk,"2024-03-08 00:00:00","2024-04-01 00:00:00","Robert Das Dores","Deanna Figueiredo"
1917,Chatbot,Zendesk,"2024-05-06 00:00:00","2023-12-11 00:00:00","Berk Campos","Minerva Franco"
1918,Telegram,Freshdesk,"2023-05-01 00:00:00","2024-07-03 00:00:00","Michael Barreto","Luke Figueiredo"
1919,Chat,Zendesk,"2022-08-10 00:00:00","2023-11-11 00:00:00","Clinton Freire","Blaze Bento"
1920,Telefone,LiveChat,"2021-01-01 00:00:00","2025-09-16 00:00:00","Nomlanga Rodrigues","Gillian de Moura"
1921,Telefone,LiveChat,"2023-09-22 00:00:00","2024-02-10 00:00:00","Deanna de Sousa","Florence Braz"
1922,SMS,Five9,"2022-08-14 00:00:00","2023-11-03 00:00:00","Colorado Alves","Tyler Pacheco"
1923,Chatbot,SproutSocial,"2023-03-04 00:00:00","2024-01-13 00:00:00","Vivian Dutra","Vincent de Campos"
1924,Telegram,HootSuite,"2023-02-25 00:00:00","2025-05-13 00:00:00","Genevieve Dias","Fiona Sántos"
1925,Telefone,Zendesk,"2021-04-16 00:00:00","2025-04-20 00:00:00","Merrill Cabral","Chloe Pires"
1926,Chat,SalesforeceServiceNow,"2020-07-27 00:00:00","2025-05-30 00:00:00","Lael da Silveira","Oren Coutinho"
1927,App,HootSuite,"2021-11-04 00:00:00","2025-07-28 00:00:00","Maya Teixeira","Gil Figueiredo"
1928,App,Ticketing,"2020-01-25 00:00:00","2023-11-26 00:00:00","Diana da Cunha","Iris dos Anjos"
1929,Telegram,Ticketing,"2020-03-11 00:00:00","2025-02-17 00:00:00","Kylie Abreu","Nayda Franco"
1930,E-mail,Five9,"2024-03-25 00:00:00","2023-11-14 00:00:00","Evan Das Chagas","Anthony Domingos"
1931,Chatbot,LiveChat,"2023-06-11 00:00:00","2025-06-22 00:00:00","Malachi Henrique","Rowan Peixoto"
1932,Telefone,SalesforeceServiceNow,"2021-11-14 00:00:00","2025-08-01 00:00:00","Daryl Bezerra","Hakeem de Moraes"
1933,Chat,SproutSocial,"2020-02-04 00:00:00","2024-12-03 00:00:00","Meghan Peixoto","Irma Coutinho"
1934,SMS,Drift,"2023-05-03 00:00:00","2025-06-06 00:00:00","Thor Maciel","Sarah Barreto"
1935,E-mail,SproutSocial,"2021-04-06 00:00:00","2024-12-28 00:00:00","Yolanda Rosa","Hilary Aguiar"
1936,SMS,Zendesk,"2021-08-16 00:00:00","2024-01-08 00:00:00","Regan de Moraes","Pascale Ferreira"
1937,Chatbot,Zendesk,"2022-01-19 00:00:00","2025-04-21 00:00:00","Kelsie de Campos","Scarlet Macedo"
1938,RedesSociais,Drift,"2023-08-18 00:00:00","2025-02-13 00:00:00","Althea Fernandes","Chancellor Castro"
1939,E-mail,Five9,"2020-08-21 00:00:00","2025-09-05 00:00:00","Leonard Messias","Kelly Queiroz"
1940,Telegram,SproutSocial,"2023-08-18 00:00:00","2024-09-25 00:00:00","Abel de Sousa","Russell Furtado"
1941,RedesSociais,Five9,"2020-10-30 00:00:00","2023-12-22 00:00:00","Virginia de Brito","Yardley dos Anjos"
1942,RedesSociais,Zendesk,"2021-03-14 00:00:00","2024-08-16 00:00:00","Hadassah Viana","Calista da Costa"
1943,WhatsApp,Freshdesk,"2023-08-31 00:00:00","2024-08-08 00:00:00","Rebecca Azevedo","Lara Santana"
1944,Telefone,LiveChat,"2020-02-03 00:00:00","2024-12-15 00:00:00","Stella Xavier","David Caetano"
1945,SMS,LiveChat,"2021-12-23 00:00:00","2024-12-16 00:00:00","Nomlanga Braz","Amal Das Chagas"
1946,E-mail,SproutSocial,"2023-09-19 00:00:00","2024-04-21 00:00:00","Clementine Souza","Kirk Xavier"
1947,Chatbot,Intercom,"2020-01-18 00:00:00","2024-08-09 00:00:00","Keane Lima","Arthur Fonseca"
1948,E-mail,LiveChat,"2020-09-11 00:00:00","2024-02-09 00:00:00","Nero Matias","Yael Moura"
1949,E-mail,LiveChat,"2020-07-24 00:00:00","2024-05-27 00:00:00","Kelsey Teodoro","Steven Dutra"
1950,Chat,Intercom,"2020-12-02 00:00:00","2023-10-29 00:00:00","Quyn de Abreu","Rachel de Brito"
1951,Telefone,Freshdesk,"2020-07-29 00:00:00","2024-03-25 00:00:00","Lois de Santana","Silas Gomes"
1952,WhatsApp,LiveChat,"2024-08-13 00:00:00","2024-03-07 00:00:00","Molly Candido","Daniel Marinho"
1953,Telegram,Freshdesk,"2022-12-13 00:00:00","2025-02-06 00:00:00","Echo de Almeida","Kylan Franca"
1954,E-mail,Intercom,"2021-06-14 00:00:00","2024-11-14 00:00:00","Martin Brito","Hedda Bastos"
1955,Chat,Drift,"2024-08-19 00:00:00","2023-12-14 00:00:00","Murphy Maia","Ulla Queiroz"
1956,Telefone,LiveChat,"2022-07-25 00:00:00","2023-11-11 00:00:00","Rebekah Dutra","Melyssa de Lima"
1957,RedesSociais,Five9,"2021-11-28 00:00:00","2024-09-13 00:00:00","Demetria Monteiro","Vanna Carneiro"
1958,Telegram,Ticketing,"2023-10-10 00:00:00","2024-06-17 00:00:00","Caesar de Matos","Dahlia da Cruz"
1959,E-mail,SproutSocial,"2023-06-25 00:00:00","2024-08-30 00:00:00","Warren Das Neves","Leroy Rocha"
1960,App,Intercom,"2022-11-16 00:00:00","2024-03-31 00:00:00","Zephania do Carmo","Stewart Moura"
1961,Chatbot,Ticketing,"2022-01-02 00:00:00","2024-11-25 00:00:00","Steven Sampaio","Tarik de Carvalho"
1962,App,SalesforeceServiceNow,"2023-07-22 00:00:00","2024-05-17 00:00:00","Jerome Matos","Ignatius Aparecido"
1963,E-mail,HootSuite,"2020-04-11 00:00:00","2025-02-06 00:00:00","Duncan Moreira","Tamara Cunha"
1964,SMS,SalesforeceServiceNow,"2023-11-08 00:00:00","2025-09-27 00:00:00","Kaseem Candido","Uriah Teixeira"
1965,Chatbot,LiveChat,"2022-08-17 00:00:00","2025-01-21 00:00:00","Kibo Paiva","Louis Melo"
1966,Telefone,HootSuite,"2023-05-28 00:00:00","2024-11-17 00:00:00","Hollee Dutra","Skyler Barros"
1967,SMS,Drift,"2020-07-12 00:00:00","2024-06-04 00:00:00","Vivien Pires","Indigo Magalhaes"
1968,E-mail,Freshdesk,"2022-05-12 00:00:00","2024-01-06 00:00:00","Tanek Pacheco","Rinah Mariano"
1969,WhatsApp,Zendesk,"2021-07-08 00:00:00","2025-01-17 00:00:00","Wanda Pinto","Hector Maciel"
1970,App,Five9,"2024-09-09 00:00:00","2025-09-17 00:00:00","Allen da Silva","Uriel Diniz"
1971,Chat,SproutSocial,"2024-05-10 00:00:00","2024-08-12 00:00:00","Rhea Candido","Silas Marques"
1972,Telegram,SalesforeceServiceNow,"2021-01-28 00:00:00","2024-01-07 00:00:00","Odysseus Correa","Wing Ramos"
1973,Chatbot,SalesforeceServiceNow,"2024-03-22 00:00:00","2025-09-07 00:00:00","Stuart Das Dores","Caldwell Mendonca"
1974,SMS,Zendesk,"2021-11-14 00:00:00","2025-05-22 00:00:00","Quin da Cruz","Orson da Silva"
1975,App,Zendesk,"2023-08-30 00:00:00","2023-11-01 00:00:00","Penelope Leite","Venus Das Neves"
1976,Chatbot,LiveChat,"2023-04-23 00:00:00","2024-01-08 00:00:00","Louis Braga","Hop Barreto"
1977,RedesSociais,Zendesk,"2023-10-20 00:00:00","2025-02-12 00:00:00","Wayne Mendes","Jeremy Barboza"
1978,SMS,Intercom,"2023-03-22 00:00:00","2023-12-21 00:00:00","Laura da Rocha","Guinevere Cruz"
1979,Telefone,Five9,"2024-09-25 00:00:00","2025-06-20 00:00:00","Ariana Moraes","Garth Simoes"
1980,Telefone,LiveChat,"2020-04-02 00:00:00","2024-10-29 00:00:00","Gwendolyn Campos","Olivia de Souza"
1981,Telefone,Intercom,"2021-12-22 00:00:00","2025-03-11 00:00:00","Faith de Barros","Uta Nunes"
1982,Chat,SalesforeceServiceNow,"2020-02-18 00:00:00","2024-01-26 00:00:00","Reed Rocha","Karly Sampaio"
1983,E-mail,LiveChat,"2024-05-29 00:00:00","2025-08-25 00:00:00","Bert de Andrade","Ronan Paiva"
1984,Chatbot,SproutSocial,"2022-05-06 00:00:00","2023-12-22 00:00:00","Stella Gomes","Raphael Sampaio"
1985,SMS,Intercom,"2023-01-24 00:00:00","2025-01-28 00:00:00","Murphy Vasconcelos","Ulysses Alves"
1986,RedesSociais,Intercom,"2024-07-13 00:00:00","2023-11-26 00:00:00","Elizabeth Vieira","Chanda Tavares"
1987,Telegram,HootSuite,"2021-02-16 00:00:00","2024-10-18 00:00:00","Quon do Nascimento","Gregory Nascimento"
1988,E-mail,SproutSocial,"2020-06-23 00:00:00","2025-05-20 00:00:00","Lila Cunha","Hunter Teles"
1989,E-mail,HootSuite,"2021-03-28 00:00:00","2024-12-27 00:00:00","Shelley da Costa","Georgia Candido"
1990,Chatbot,Freshdesk,"2022-08-14 00:00:00","2023-12-27 00:00:00","Kenyon Diniz","Cheryl de Oliveira"
1991,Chat,SalesforeceServiceNow,"2022-09-21 00:00:00","2024-02-20 00:00:00","Gary Santana","Ray Coutinho"
1992,Telefone,LiveChat,"2021-06-15 00:00:00","2024-03-05 00:00:00","Ila de Carvalho","Kasper Borges"
1993,Telefone,Intercom,"2020-07-28 00:00:00","2024-06-06 00:00:00","Kibo Santiago","Brynn Silva"
1994,Chatbot,Ticketing,"2022-11-28 00:00:00","2024-04-27 00:00:00","Molly da Rocha","Arden de Castro"
1995,Chat,SproutSocial,"2021-02-06 00:00:00","2025-04-09 00:00:00","Savannah Pereira","Elizabeth Miranda"
1996,Telefone,Drift,"2024-07-25 00:00:00","2024-01-27 00:00:00","TaShya Peixoto","Alice Pires"
1997,Telefone,SalesforeceServiceNow,"2024-01-01 00:00:00","2023-11-26 00:00:00","Tanner de Moraes","Matthew Faria"
1998,Telefone,Zendesk,"2022-01-02 00:00:00","2025-01-22 00:00:00","Minerva Felix","Serena Neves"
